flow id,protocol,src ip,dst ip,src port,dst port,flow idle time max,flow idle time min,flow idle time mean,flow idle time std,flow idle time variance,flow active time max,flow active time min,flow active time mean,flow active time std,flow active time variance,flow IAT max,fw IAT max,bw IAT max,flow IAT min,fw IAT min,bw IAT min,flow IAT mean,fw IAT mean,bw IAT std,flow IAT std,fw IAT std,bw IAT std.1,flow IAT tot,fw iAT tot,bw IAT tot,flow iec104 packts/s,fw iec104 packts/s,bw iec104 packts/s,flow iec104 bytes/s,fw iec104 bytes/s,bw iec104 bytes/s,flow packet APDU length max,flow packet APDU length min,flow packet APDU length mean,flow packet APDU length std,flow packet APDU length var,fw packet APDU length max,fw packet APDU length min,fw packet APDU length mean,fw packet APDU length std,fw packet APDU length var,bw packet APDU length max,bw packet APDU length min,bw packet APDU length mean,bw packet APDU length std,bw packet APDU length var,total flow packets,total fw packets,total bw packets,flow packets APDU total length,fw packets APDU total length,bw packets APDU total length,flow duration,flow down/up ratio,flow total IEC104_I_Message_SeqIOA packets,fw total IEC104_I_Message_SeqIOA packets,bw total IEC104_I_Message_SeqIOA packets,flow total IEC104_I_Message_SingleIOA packets,fw total IEC104_I_Message_SingleIOA packets,bw total IEC104_I_Message_SingleIOA packets,flow total IEC104_S_Message packets,fw total IEC104_S_Message packets,bw total IEC104_S_Message packets,flow total IEC104_U_Message packets,fw total IEC104_U_Message packets,bw total IEC104_U_Message packets,fw URG flag amount,fw PSH flag amount,bw URG flag amount,bw PSH flag amount,flow SYN flag count,flow RST flag count,flow PSH flag count,flow ACK flag count,flow URG flag count,flow CWE flag count,flow ECE flag count,fw_subflow_packets,bw_subflow_packets,fw_subflow_bytes,bw_subflow_bytes,flow start timestamp,fw avg bytes/bulk,bw avg bytes/bulk,fw avg bulk rate,bw avg bulk rate,fw avg packets/bulk,bw avg packets/bulk,init fw window bytes,init bw window bytes,fw TCP total header length,bw TCP total header length,cot=1,cot=2,cot=3,cot=4,cot=5,cot=6,cot=7,cot=8,cot=9,cot=10,cot=11,cot=12,cot=13,cot=20,type_id_process_information_in_monitor_direction,type_id_process_information_in_control_direction,type_id_system_information_in_monitor_direction,type_id_system_information_in_control_direction,type_id_parameter_in_control_direction,type_id_file_transfer,Label
192.168.1.20_192.168.1.22_50051_2404_IEC60870-5-104,IEC-60870-5-104,192.168.1.20,192.168.1.22,50051,2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.365712881088257,0.9069359302520752,2.365712881088257,2.002716064453125e-05,0.0032958984375,2.002716064453125e-05,0.4721844480151222,0.08921666230474197,0.5816038153609451,0.5156438864269838,0.19326205137141209,0.5268384148730371,118.99048089981079,4.996133089065552,113.99434781074524,2.126220500310932,0.4790299150898145,1.6471905852211166,24.95997978625876,2.0001599963399266,22.95981978991883,22,4,11.73913043478261,4.258876169247322,18.138026224982745,14,4,4.175438596491228,1.3245323570650438,1.7543859649122806,22,4,13.93877551020408,1.161928781352642,1.3500784929356358,253,57,196,2970,238,2732,118.99048097927856,3.4385964912280698,0,0,0,195,1,194,56,55,1,2,1,1,0,57,0,196,0,0,253,253,0,0,0,0,42,0,588,04/25/2020 00:32:54,0.0,56.07692307692307,0.0,43.236144135426294,0.0,4.038461538461538,16425,255,1140,3920,0,0,192,0,0,1,1,0,0,0,0,0,0,1,193,0,0,2,0,0,m_sp_na_1_DoS
192.168.1.22_192.168.1.20_2404_50051_IEC60870-5-104,IEC-60870-5-104,192.168.1.22,192.168.1.20,2404,50051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4271481037139893,2.4271481037139893,0.6719071865081787,1.5974044799804688e-05,1.5974044799804688e-05,0.003499031066894531,0.4764914940077945,0.5897978421339055,0.0908523442452414,0.5238047709232883,0.5386620427539801,0.17034951054383524,119.59936499595642,114.42078137397766,5.17858362197876,2.107034596456172,1.6304434377339434,0.4765911587222296,24.73257276316411,22.826208128275205,1.906364634888918,14,4,11.738095238095234,4.191964560364951,17.572566875355722,14,14,14.0,0.0,0.0,4,4,4.0,0.0,0.0,252,195,57,2958,2730,228,119.59936510954286,0.2923076923076923,0,0,0,195,195,0,57,0,57,0,0,0,0,195,0,57,0,0,252,252,0,0,0,48,0,672,0,04/25/2020 00:34:55,56.0,0.0,44.74490844163908,0.0,4.0,0.0,255,16401,3900,1140,0,0,195,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.22_192.168.1.20_2404_50051_IEC60870-5-104,IEC-60870-5-104,192.168.1.22,192.168.1.20,2404,50051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1089739799499507,2.103677988052368,2.1089739799499507,1.6927719116210938e-05,1.6927719116210938e-05,0.002173900604248047,0.5123585447221355,0.6167118281460879,0.1746333729137074,0.5802876097948033,0.5869726418811968,0.40660373705335096,119.37954092025757,109.77470541000366,9.604835510253906,1.9601348612693152,1.4994194024239633,0.4607154588453519,22.901746626967125,20.975118344522926,1.9266282824441985,22,4,11.683760683760688,4.300213733882795,18.49183815707421,22,4,13.988826815642454,0.9598035076042728,0.9212227732094658,14,4,4.181818181818182,1.3483997249264843,1.8181818181818181,234,179,55,2734,2504,230,119.37954098141479,0.30726256983240224,0,0,0,179,178,1,55,1,54,0,0,0,0,179,0,55,0,0,234,234,0,0,0,70,0,988,0,04/25/2020 00:36:56,56.444444444444436,0.0,43.902883365076505,0.0,4.111111111111111,0.0,253,16153,3580,1100,0,0,176,0,0,1,1,0,0,0,0,0,0,1,177,0,0,2,0,0,m_sp_na_1_DoS
192.168.1.20_192.168.1.22_50051_2404_IEC60870-5-104,IEC-60870-5-104,192.168.1.20,192.168.1.22,50051,2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7254951000213623,0.9858448505401612,1.7254951000213623,1.71661376953125e-05,0.0036270618438720703,1.71661376953125e-05,0.4607913274031419,0.1460510040151662,0.5511623113462241,0.4638933441823857,0.2558373727295199,0.4711050970671978,119.80574512481691,8.470958232879639,111.33478689193727,2.1785265796763724,0.4924638628387202,1.6860627168376523,25.574733487082014,1.9698554513548798,23.60487803572714,14,4,11.739463601532568,4.190779037594239,17.562628941939288,4,4,4.0,0.0,0.0,14,14,14.0,0.0,0.0,261,59,202,3064,236,2828,119.80574505488589,3.4237288135593222,0,0,0,202,0,202,59,59,0,0,0,0,0,59,0,202,0,0,261,261,0,0,0,0,56,0,784,04/25/2020 00:38:56,0.0,56.0,0.0,43.55011348498546,0.0,4.0,16133,251,1180,4040,0,0,202,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20_192.168.1.22_50051_2404_IEC60870-5-104,IEC-60870-5-104,192.168.1.20,192.168.1.22,50051,2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9303979873657229,0.9874699115753174,1.9303979873657229,1.811981201171875e-05,0.0013279914855957033,1.811981201171875e-05,0.4738433709728859,0.14017333655521788,0.5730888171073718,0.4667667410928898,0.2187237148395791,0.4751478492741511,119.88237285614014,8.130053520202638,111.7523193359375,2.1187435128636274,0.4921490836966691,1.6265944291669578,24.74091834312408,1.9685963347866764,22.77232200833741,14,4,11.677165354330715,4.231225707098072,17.903270984407577,4,4,4.0,0.0,0.0,14,14,14.0,0.0,0.0,254,59,195,2966,236,2730,119.88237295259096,3.305084745762712,0,0,0,195,0,195,59,59,0,0,0,0,0,59,0,195,0,0,254,254,0,0,0,0,56,0,784,04/25/2020 00:40:56,0.0,56.0,0.0,44.836814717326476,0.0,4.0,16073,255,1180,3900,0,0,195,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.22_192.168.1.20_2404_50051_IEC60870-5-104,IEC-60870-5-104,192.168.1.22,192.168.1.20,2404,50051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.635221004486084,1.635221004486084,0.9677119255065918,2.002716064453125e-05,2.002716064453125e-05,0.0036509037017822266,0.4541948220946572,0.5366240933610888,0.17988101771620454,0.4387522780078307,0.4487393165468591,0.2576455997933899,119.9074330329895,108.93469095230104,10.972742080688477,2.210038137430957,1.7013123774940195,0.5087257599369372,25.91999445711477,23.80169375180359,2.118300705311181,22,4,11.728301886792453,4.262431789132116,18.168324757004,22,4,13.990196078431373,0.898768703860305,0.8077851830387327,14,4,4.163934426229509,1.28036879932896,1.639344262295082,265,204,61,3108,2854,254,119.90743304911804,0.29901960784313725,0,0,0,204,203,1,61,1,60,0,0,0,0,204,0,61,0,0,265,265,0,0,0,58,0,812,0,04/25/2020 00:42:56,56.6,0.0,44.71534181797725,0.0,4.05,0.0,255,16345,4080,1220,0,0,201,0,0,1,1,0,0,0,0,0,0,1,202,0,0,2,0,0,m_sp_na_1_DoS
192.168.1.22_192.168.1.20_2404_50051_IEC60870-5-104,IEC-60870-5-104,192.168.1.22,192.168.1.20,2404,50051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.650623083114624,1.650623083114624,0.9712491035461426,2.408027648925781e-05,2.408027648925781e-05,0.0035240650177001953,0.4657141601338106,0.5452921717300028,0.1954233276432958,0.43315325303921337,0.4437127026225604,0.2506974722459188,118.7571108341217,107.42255783081056,11.334553003311155,2.1556603895383377,1.667268582533558,0.4883918070047796,25.295327383488928,23.341760155469803,1.9535672280191183,14,4,11.734375,4.194271303183173,17.591911764705884,14,14,14.0,0.0,0.0,4,4,4.0,0.0,0.0,256,198,58,3004,2772,232,118.7571109263763,0.2929292929292929,0,0,0,198,198,0,58,0,58,0,0,0,0,198,0,58,0,0,256,256,0,0,0,58,0,812,0,04/25/2020 00:44:56,56.0,0.0,44.892792118658065,0.0,4.0,0.0,254,16289,3960,1160,0,0,198,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.22_192.168.1.20_2404_50051_IEC60870-5-104,IEC-60870-5-104,192.168.1.22,192.168.1.20,2404,50051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67905592918396,1.67905592918396,0.8120410442352295,1.6927719116210938e-05,1.6927719116210938e-05,0.0034079551696777344,0.4617821470650927,0.5443255043029785,0.1819741564281916,0.4397259297460199,0.4517703393112825,0.23814888351117736,119.60157608985901,108.8651008605957,10.736475229263307,2.1738843962112377,1.6805798601479192,0.4933045360633198,25.50133618632415,23.52811804207087,1.9732181442532792,14,4,11.730769230769232,4.196502425905722,17.61063261063261,14,14,14.0,0.0,0.0,4,4,4.0,0.0,0.0,260,201,59,3050,2814,236,119.60157607881165,0.2935323383084577,0,0,0,201,201,0,59,0,59,0,0,0,0,201,0,59,0,0,260,260,0,0,0,66,0,924,0,04/25/2020 00:46:56,56.82352941176471,0.0,44.62884669127229,0.0,4.0588235294117645,0.0,252,16253,4020,1180,0,0,201,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20_192.168.1.22_50051_2404_IEC60870-5-104,IEC-60870-5-104,192.168.1.20,192.168.1.22,50051,2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.80401611328125,1.0204589366912842,1.80401611328125,2.6226043701171875e-05,0.0027420520782470703,2.6226043701171875e-05,0.4459603196183102,0.1227666062693442,0.542762301394329,0.450714596835322,0.2306881897632236,0.4557101578501399,119.96332597732544,7.611529588699341,112.3517963886261,2.2506878498539282,0.5251604982992497,1.7255273515546778,26.32471196236557,2.1840008024508486,24.140711159914733,22,4,11.696296296296294,4.281496583834209,18.331212997384,14,4,4.158730158730159,1.259881576697424,1.5873015873015874,22,4,13.990338164251206,0.8922010427161572,0.7960227006237981,270,63,207,3158,262,2896,119.9633258861389,3.2857142857142856,0,0,0,207,1,206,63,62,1,0,0,0,0,63,0,207,0,0,270,270,0,0,0,0,40,0,560,04/25/2020 00:48:57,0.0,58.42105263157895,0.0,36.573348724013535,0.0,4.2105263157894735,16233,255,1260,4140,0,0,204,0,0,1,1,0,0,0,0,0,0,1,205,0,0,2,0,0,m_sp_na_1_DoS
192.168.1.22_192.168.1.20_2404_50051_IEC60870-5-104,IEC-60870-5-104,192.168.1.22,192.168.1.20,2404,50051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955251216888428,0.9955251216888428,0.7693309783935547,2.002716064453125e-05,2.002716064453125e-05,0.0035200119018554688,0.3858030225686322,0.4580272902186515,0.12770747787812176,0.3134461796535853,0.3053296197702069,0.17699926997274978,119.98474001884459,111.30063152313231,8.68410849571228,2.600330673989694,2.0335919373509146,0.5667387366387798,30.737242069467932,28.470287122912808,2.2669549465551193,14,4,11.82051282051282,4.13515580873757,17.09951356253607,14,14,14.0,0.0,0.0,4,4,4.0,0.0,0.0,312,244,68,3688,3416,272,119.9847400643463,0.2786885245901639,0,0,0,244,244,0,68,0,68,0,0,0,0,244,0,68,0,0,312,312,0,0,0,0,0,0,0,04/25/2020 00:50:57,64.23529411764707,0.0,34.89044400582172,0.0,4.588235294117646,0.0,255,16185,4880,1360,0,0,244,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,m_sp_na_1_DoS
