Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.20-192.168.1.25-50047-2404-6,192.168.1.20,50047,192.168.1.25,2404,6,25/04/2020 12:32:23 AM,119635913,67,252,412.0,5786.0,16.0,6.0,6.1492537313432845,1.2216944435630526,56.0,6.0,22.960317460317448,8.342184637151794,51.80718602448414,2.6664234175234656,376213.56289308175,344478.55339102447,1295644.0,22.0,117984381.0,1787642.1363636362,347129.690670477,2023020.0,210359.0,119635317.0,476634.7290836654,323055.2988390537,1295644.0,146.0,0,1,0,0,1340,5040,0.5600325046209159,2.1063909129025498,6.0,56.0,19.387500000000006,10.125226883173367,102.52021943573672,0,0,0,1,1,0,0,0,3.0,19.448275862068964,6.149253731343284,22.96031746031746,0,0,0,0,0,0,67,412,252,5786,-1,255,67,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.25-50047-2404-6,192.168.1.20,50047,192.168.1.25,2404,6,25/04/2020 12:34:24 AM,119744529,65,249,390.0,5760.0,6.0,6.0,6.0,0.0,32.0,16.0,23.132530120481924,7.968847233694979,51.35934018329972,2.6222492386270098,382570.3801916932,335815.393741171,1293887.0,20.0,118539611.0,1852181.421875,291445.7899901964,2463851.0,1204293.0,119704744.0,482680.4193548386,308521.5240410314,1294618.0,951.0,0,1,0,0,1300,4980,0.542822294620241,2.0794269440067694,6.0,32.0,19.574603174603173,9.918617382554816,98.37897078151848,0,0,0,1,1,0,0,0,3.0,19.636942675159236,6.0,23.13253012048193,0,0,0,0,0,0,65,390,249,5760,-1,253,65,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.25-50047-2404-6,192.168.1.20,50047,192.168.1.25,2404,6,25/04/2020 12:36:24 AM,119205313,73,259,448.0,5822.0,16.0,6.0,6.136986301369864,1.1704114719613057,40.0,16.0,22.478764478764486,7.948631885750366,52.59832672055481,2.785110760960797,360136.89728096646,340288.7596258307,999292.0,18.0,117765719.0,1635634.986111111,379681.4936772289,2037681.0,386.0,119205313.0,462036.0968992248,326195.3528890544,999292.0,937.0,0,1,0,0,1460,5180,0.6123888118980065,2.1727219490627903,6.0,40.0,18.876876876876878,9.758522989654447,95.22877093961438,0,0,0,1,1,0,0,0,3.0,18.933734939759034,6.136986301369863,22.478764478764482,0,0,0,0,0,0,73,448,259,5822,-1,251,73,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.25-50047-2404-6,192.168.1.20,50047,192.168.1.25,2404,6,25/04/2020 12:38:24 AM,119815020,63,241,378.0,5712.0,6.0,6.0,6.0,0.0,32.0,16.0,23.701244813278,8.011057365332622,50.828351904460725,2.5372444957234905,395429.10891089076,316624.52466358605,1295017.0,25.0,119606361.0,1929134.85483871,216904.1072683129,2407059.0,1207686.0,119767814.0,499032.5583333335,308881.9901629383,1295017.0,934.0,0,1,0,0,1260,4820,0.5258105369426972,2.0114339587807937,6.0,32.0,20.019672131147548,10.109252205544498,102.19698015530628,0,0,0,1,1,0,0,0,3.0,20.08552631578948,6.0,23.701244813278013,0,0,0,0,0,0,63,378,241,5712,-1,256,63,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.25-50047-2404-6,192.168.1.20,50047,192.168.1.25,2404,6,25/04/2020 12:40:25 AM,119999852,63,305,378.0,5728.0,6.0,6.0,6.0,0.0,32.0,16.0,18.780327868852464,6.072555271360429,50.88339608952186,3.0666704488935537,326975.0735694825,236533.20289043852,1295438.0,18.0,118194387.0,1906361.0806451612,245199.39755410288,2535905.0,1246898.0,119999852.0,394736.3552631578,231065.5088675,1295438.0,842.0,0,1,0,0,1260,6100,0.5250006475007986,2.541669801392755,6.0,32.0,16.59078590785906,7.3238756133781875,53.6391540002357,0,0,0,1,1,0,0,0,4.0,16.63586956521739,6.0,18.78032786885246,0,0,0,0,0,0,63,378,305,5728,-1,254,63,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.25-50047-2404-6,192.168.1.20,50047,192.168.1.25,2404,6,25/04/2020 12:42:25 AM,119704403,66,288,406.0,5822.0,16.0,6.0,6.151515151515152,1.2309149097933274,88.0,6.0,20.215277777777786,8.050072559626622,52.02816140355338,2.9572847040555392,339105.9575070821,241521.6367926741,999732.0,16.0,117059579.0,1800916.6,316870.1457409643,2278421.0,666556.0,119704403.0,417088.512195122,233648.7101789472,999732.0,793.0,0,1,0,0,1320,5760,0.5513581651628972,2.405926538892642,6.0,88.0,17.58873239436618,9.100809383757273,82.82473143948441,0,0,0,1,1,0,0,0,4.0,17.63841807909605,6.151515151515151,20.215277777777786,0,0,0,0,0,0,66,406,288,5822,-1,252,66,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.25-50047-2404-6,192.168.1.20,50047,192.168.1.25,2404,6,25/04/2020 12:44:26 AM,119783190,66,246,396.0,5760.0,6.0,6.0,6.0,0.0,32.0,16.0,23.414634146341466,7.994821619194991,51.39285403903502,2.6047060526606445,385154.9517684889,286081.6020573573,1262242.0,19.0,118529397.0,1823529.1846153848,363446.4842729984,2912678.0,1067557.0,119783190.0,488910.97959183657,295210.29220311966,1263743.0,925.0,0,1,0,0,1320,4920,0.5509955111397518,2.0537105415208927,6.0,32.0,19.718849840255594,10.040823528696793,100.8181371344311,0,0,0,1,1,0,0,0,3.0,19.78205128205128,6.0,23.414634146341466,0,0,0,0,0,0,66,396,246,5760,-1,251,66,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.25-50047-2404-6,192.168.1.20,50047,192.168.1.25,2404,6,25/04/2020 12:46:26 AM,119584314,69,248,414.0,5766.0,6.0,6.0,6.0,0.0,32.0,6.0,23.25000000000001,8.046549792473359,51.679018704744166,2.650849341327492,378431.3734177213,293352.6022620295,997839.0,17.0,115865407.0,1703903.044117647,458454.8402994378,2741422.0,934952.0,119584314.0,484147.0202429154,307233.131654447,997839.0,918.0,0,1,0,0,1380,4960,0.576998752528697,2.0738505887987952,6.0,32.0,19.452830188679247,10.084312152358988,101.69335158621516,0,0,0,1,1,0,0,0,3.0,19.514195583596216,6.0,23.25,0,0,0,0,0,0,69,414,248,5766,-1,255,69,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.25-50047-2404-6,192.168.1.20,50047,192.168.1.25,2404,6,25/04/2020 12:48:26 AM,119315388,66,245,406.0,5828.0,16.0,6.0,6.151515151515152,1.2309149097933274,88.0,6.0,23.787755102040816,9.074591456573328,52.248080524198606,2.6065372221728853,384888.3483870968,284821.77209433826,996973.0,18.0,115962008.0,1784030.8923076931,709946.6301017177,3452859.0,346270.0,119315388.0,488997.4918032787,287140.9296350253,996973.0,920.0,0,1,0,0,1320,4900,0.5531558092071075,2.053381412965778,6.0,88.0,19.999999999999982,10.842336929668946,117.55627009646307,0,0,0,1,1,0,0,0,3.0,20.06430868167202,6.151515151515151,23.787755102040816,0,0,0,0,0,0,66,406,245,5828,-1,253,66,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.25-50047-2404-6,192.168.1.20,50047,192.168.1.25,2404,6,25/04/2020 12:50:26 AM,119429165,62,245,378.0,5760.0,12.0,6.0,6.096774193548389,0.762000762001143,32.0,16.0,23.510204081632644,8.00133812830241,51.39448140661455,2.5705613867433468,390291.3888888885,286397.7106934373,997427.0,19.0,119271008.0,1955262.4262295081,788738.0854450241,3920505.0,309.0,119205887.0,488548.7172131146,294933.9583774987,997427.0,927.0,0,1,0,0,1240,4900,0.5191361758243893,2.051425210918958,6.0,32.0,19.980519480519494,9.996071397177467,99.92144337746944,0,0,0,1,1,0,0,0,3.0,20.04560260586319,6.096774193548387,23.510204081632647,0,0,0,0,0,0,62,378,245,5760,-1,252,62,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
