flow id,protocol,src ip,dst ip,src port,dst port,flow idle time max,flow idle time min,flow idle time mean,flow idle time std,flow idle time variance,flow active time max,flow active time min,flow active time mean,flow active time std,flow active time variance,flow IAT max,fw IAT max,bw IAT max,flow IAT min,fw IAT min,bw IAT min,flow IAT mean,fw IAT mean,bw IAT std,flow IAT std,fw IAT std,bw IAT std.1,flow IAT tot,fw iAT tot,bw IAT tot,flow iec104 packts/s,fw iec104 packts/s,bw iec104 packts/s,flow iec104 bytes/s,fw iec104 bytes/s,bw iec104 bytes/s,flow packet APDU length max,flow packet APDU length min,flow packet APDU length mean,flow packet APDU length std,flow packet APDU length var,fw packet APDU length max,fw packet APDU length min,fw packet APDU length mean,fw packet APDU length std,fw packet APDU length var,bw packet APDU length max,bw packet APDU length min,bw packet APDU length mean,bw packet APDU length std,bw packet APDU length var,total flow packets,total fw packets,total bw packets,flow packets APDU total length,fw packets APDU total length,bw packets APDU total length,flow duration,flow down/up ratio,flow total IEC104_I_Message_SeqIOA packets,fw total IEC104_I_Message_SeqIOA packets,bw total IEC104_I_Message_SeqIOA packets,flow total IEC104_I_Message_SingleIOA packets,fw total IEC104_I_Message_SingleIOA packets,bw total IEC104_I_Message_SingleIOA packets,flow total IEC104_S_Message packets,fw total IEC104_S_Message packets,bw total IEC104_S_Message packets,flow total IEC104_U_Message packets,fw total IEC104_U_Message packets,bw total IEC104_U_Message packets,fw URG flag amount,fw PSH flag amount,bw URG flag amount,bw PSH flag amount,flow SYN flag count,flow RST flag count,flow PSH flag count,flow ACK flag count,flow URG flag count,flow CWE flag count,flow ECE flag count,fw_subflow_packets,bw_subflow_packets,fw_subflow_bytes,bw_subflow_bytes,flow start timestamp,fw avg bytes/bulk,bw avg bytes/bulk,fw avg bulk rate,bw avg bulk rate,fw avg packets/bulk,bw avg packets/bulk,init fw window bytes,init bw window bytes,fw TCP total header length,bw TCP total header length,cot=1,cot=2,cot=3,cot=4,cot=5,cot=6,cot=7,cot=8,cot=9,cot=10,cot=11,cot=12,cot=13,cot=20,type_id_process_information_in_monitor_direction,type_id_process_information_in_control_direction,type_id_system_information_in_monitor_direction,type_id_system_information_in_control_direction,type_id_parameter_in_control_direction,type_id_file_transfer,Label
192.168.1.20_192.168.1.13_50049_2404_IEC60870-5-104,IEC-60870-5-104,192.168.1.20,192.168.1.13,50049,2404,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.361256122589112,2.0465440750122066,2.361256122589112,1.6927719116210938e-05,0.0036058425903320312,1.6927719116210938e-05,0.4619626850469567,0.11982951082032305,0.561679891605473,0.5188509019757743,0.32974011044426943,0.5219975149630315,118.72441005706787,6.950111627578735,111.77429842948914,2.173099870386868,0.4969491951659892,1.6761506752208792,25.43706049832691,2.072025457810734,23.365035040516172,22,4,11.705426356589149,4.278992391621146,18.30977588755165,14,4,4.169491525423728,1.3018891098082386,1.6949152542372878,22,4,13.93969849246231,1.1531169483243526,1.3296786965128675,258,59,199,3020,246,2774,118.72441000793457,3.372881355932204,0,0,0,198,1,197,58,57,1,2,1,1,0,59,0,199,0,0,258,258,0,0,0,0,52,0,718,04/25/2020 00:32:34,0.0,56.21052631578947,0.0,45.45361881667461,0.0,4.052631578947368,16425,255,1180,3980,0,0,195,0,0,1,1,0,0,0,0,0,0,1,196,0,0,2,0,0,m_sp_na_1_DoS
192.168.1.20_192.168.1.13_50049_2404_IEC60870-5-104,IEC-60870-5-104,192.168.1.20,192.168.1.13,50049,2404,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.5565290451049805,1.9900720119476318,2.5565290451049805,1.883506774902344e-05,0.0007348060607910156,1.883506774902344e-05,0.4541317576711828,0.13342214041742784,0.5444286401989391,0.4841154266001525,0.30828345317387906,0.4867829451814267,119.89078402519226,7.738484144210815,112.15229988098145,2.210345042487457,0.4921145566292828,1.7182304858581738,26.023685028531567,1.9684582265171306,24.05522680201443,14,4,11.773584905660375,4.168067231734169,17.372784448256148,4,4,4.0,0.0,0.0,14,14,14.0,0.0,0.0,265,59,206,3120,236,2884,119.89078397541807,3.4915254237288136,0,0,0,206,0,206,59,59,0,0,0,0,0,59,0,206,0,0,265,265,0,0,0,0,52,0,728,04/25/2020 00:34:35,0.0,57.21739130434783,0.0,44.666076277982654,0.0,4.086956521739131,16389,253,1180,4120,0,0,206,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.13_192.168.1.20_2404_50049_IEC60870-5-104,IEC-60870-5-104,192.168.1.13,192.168.1.20,2404,50049,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.4214460849761963,2.4214460849761963,2.0898981094360347,1.1920928955078125e-05,1.1920928955078125e-05,0.003445148468017578,0.5511457169497455,0.6901547396841224,0.12362740174779352,0.6504773395334777,0.6688033720499901,0.3302695379999725,119.04747486114502,112.49522256851195,6.5522522926330575,1.822802206974728,1.3776016679440335,0.44520053903069373,21.067225507339238,19.202423249512567,1.86480225782668,14,4,11.557603686635945,4.306288443314426,18.544120157023386,14,4,13.939024390243905,0.7808688094430303,0.6097560975609756,14,4,4.188679245283018,1.3736056394868903,1.8867924528301887,217,164,53,2508,2286,222,119.04747490960692,0.3231707317073171,0,0,0,164,163,1,53,1,52,0,0,0,0,164,0,53,0,0,217,217,0,0,0,64,0,896,0,04/25/2020 00:36:36,58.33333333333334,0.0,39.72665789275051,0.0,4.166666666666667,0.0,253,16161,3280,1060,0,0,161,0,0,1,1,0,0,1,0,0,0,0,161,0,0,3,0,0,m_sp_na_1_DoS
192.168.1.13_192.168.1.20_2404_50049_IEC60870-5-104,IEC-60870-5-104,192.168.1.13,192.168.1.20,2404,50049,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.501209020614624,1.501209020614624,0.7421557903289795,1.5974044799804688e-05,1.5974044799804688e-05,0.0035331249237060547,0.43669214318780336,0.5292882975808817,0.1164005271724013,0.4233214651257055,0.4251468091107353,0.20571477470759725,118.78026294708252,111.67983078956604,7.10043215751648,2.2983616414072205,1.7848083076129335,0.5135533337942875,27.041529641758217,24.987316306581068,2.05421333517715,14,4,11.765567765567765,4.173179568332204,17.415427709545355,14,14,14.0,0.0,0.0,4,4,4.0,0.0,0.0,273,212,61,3212,2968,244,118.78026289755249,0.28773584905660377,0,0,0,212,212,0,61,0,61,0,0,0,0,212,0,61,0,0,273,273,0,0,0,50,0,700,0,04/25/2020 00:38:36,56.7,0.0,41.170661249469305,0.0,4.05,0.0,252,16413,4240,1220,0,0,212,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.13_192.168.1.20_2404_50049_IEC60870-5-104,IEC-60870-5-104,192.168.1.13,192.168.1.20,2404,50049,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.105104923248291,2.105104923248291,0.8287928104400635,1.5974044799804688e-05,1.5974044799804688e-05,0.003408193588256836,0.4787627147383479,0.5833461071315564,0.141968739234795,0.5016287871106452,0.5218514014656496,0.1931542514711657,119.21191596984863,110.83576035499573,8.376155614852905,2.0971057966525954,1.6021888286425832,0.4949169680100128,24.410311473036213,22.43064360099617,1.9796678720400511,14,4,11.64,4.254739856322583,18.10281124497992,14,14,14.0,0.0,0.0,4,4,4.0,0.0,0.0,250,191,59,2910,2674,236,119.2119159648743,0.3089005235602094,0,0,0,191,191,0,59,0,59,0,0,0,0,191,0,59,0,0,250,250,0,0,0,48,0,672,0,04/25/2020 00:40:36,56.7,0.0,46.841615280643644,0.0,4.05,0.0,251,16413,3820,1180,0,0,191,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.13_192.168.1.20_2404_50049_IEC60870-5-104,IEC-60870-5-104,192.168.1.13,192.168.1.20,2404,50049,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.641679048538208,1.641679048538208,0.6723141670227051,2.598762512207031e-05,2.598762512207031e-05,0.0029289722442626953,0.4836769719277659,0.5874317872027556,0.12794617669922964,0.4650567561393021,0.471534202401964,0.1808784025001435,119.95188903808594,112.78690314292908,7.16498589515686,2.0758322521231567,1.608978412288231,0.4668538398349269,24.459806537065635,22.509024420612544,1.9507821164530883,22,4,11.783132530120485,4.231358146102827,17.90439176059075,22,4,13.989637305699482,0.9241529753965896,0.8540587219343696,14,4,4.178571428571429,1.336306209562122,1.7857142857142858,249,193,56,2934,2700,234,119.95188905332942,0.2901554404145077,0,0,0,193,192,1,56,1,55,0,0,0,0,193,0,56,0,0,249,249,0,0,0,62,0,858,0,04/25/2020 00:42:36,56.42105263157895,0.0,45.64418247862898,0.0,4.0,0.0,255,16381,3860,1120,0,0,190,0,0,1,1,0,0,0,0,0,0,1,191,0,0,2,0,0,m_sp_na_1_DoS
192.168.1.13_192.168.1.20_2404_50049_IEC60870-5-104,IEC-60870-5-104,192.168.1.13,192.168.1.20,2404,50049,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.947359085083008,1.947359085083008,0.7552938461303711,2.598762512207031e-05,2.598762512207031e-05,0.0035719871520996094,0.4831161364432304,0.5727745438121377,0.18268182403162905,0.4412363091672933,0.4564925553655401,0.18002098250774068,119.81280183792114,109.39993786811829,10.412863969802855,2.078242024856336,1.6024998745880183,0.4757421502683179,24.337966845305523,22.434998244232254,1.902968601073272,14,4,11.710843373493974,4.2098103181598745,17.722502914885347,14,14,14.0,0.0,0.0,4,4,4.0,0.0,0.0,249,192,57,2916,2688,228,119.81280188827516,0.296875,0,0,0,192,192,0,57,0,57,0,0,0,0,192,0,57,0,0,249,249,0,0,0,56,0,784,0,04/25/2020 00:44:37,56.77777777777778,0.0,40.55592249009237,0.0,4.055555555555555,0.0,254,16365,3840,1140,0,0,192,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.13_192.168.1.20_2404_50049_IEC60870-5-104,IEC-60870-5-104,192.168.1.13,192.168.1.20,2404,50049,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.7501990795135498,1.7501990795135498,0.6878578662872314,3.0040740966796875e-05,3.0040740966796875e-05,0.003253936767578125,0.49522506599583904,0.5911355778977677,0.18393656245449133,0.4592673227027458,0.476114881312654,0.18410289199012,119.84446597099304,109.36008191108705,10.484384059906006,2.0276280445143717,1.5520115896282844,0.4756164548860872,23.63062807434032,21.728162254795986,1.9024658195443485,14,4,11.654320987654321,4.246030213532061,18.02877257422712,14,14,14.0,0.0,0.0,4,4,4.0,0.0,0.0,243,186,57,2832,2604,228,119.84446588092041,0.3064516129032258,0,0,0,186,186,0,57,0,57,0,0,0,0,186,0,57,0,0,243,243,0,0,0,64,0,896,0,04/25/2020 00:46:37,58.8,0.0,41.63944405393696,0.0,4.2,0.0,252,16413,3720,1140,0,0,186,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.13_192.168.1.20_2404_50049_IEC60870-5-104,IEC-60870-5-104,192.168.1.13,192.168.1.20,2404,50049,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.574383020401001,1.574383020401001,0.9982349872589112,1.9073486328125e-05,1.9073486328125e-05,0.003362894058227539,0.4296074981757817,0.4877588626950286,0.2342552579939365,0.38493076019983546,0.3944819916959537,0.2737295939836173,119.86049199104308,104.86815547943115,14.992336511611938,2.336049148480112,1.8020950573989432,0.5339540910811684,27.431891429295025,25.212644738238925,2.2192466910561057,22,4,11.742857142857142,4.24917690291644,18.055504352278547,22,4,13.99074074074074,0.8733295855690144,0.7627045650301464,14,4,4.15625,1.25,1.5625,280,216,64,3288,3022,266,119.86049188313291,0.2962962962962963,0,0,0,216,215,1,64,1,63,0,0,0,0,216,0,64,0,0,280,280,0,0,0,38,0,522,0,04/25/2020 00:48:37,59.23076923076921,0.0,41.644678141398025,0.0,4.230769230769232,0.0,251,16233,4320,1280,0,0,213,0,0,1,1,0,0,0,0,0,0,1,214,0,0,2,0,0,m_sp_na_1_DoS
192.168.1.13_192.168.1.20_2404_50049_IEC60870-5-104,IEC-60870-5-104,192.168.1.13,192.168.1.20,2404,50049,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.6878111362457275,1.6878111362457275,0.9037981033325196,2.598762512207031e-05,2.598762512207031e-05,0.003298044204711914,0.4732357859611511,0.5603117291460332,0.1819817691013731,0.4506821404312549,0.4630983685283195,0.2369353391281637,119.25541806221008,108.70047545433044,10.55494260787964,2.121496902892184,1.6351458342449636,0.4863510686472202,24.837445954018364,22.89204167942949,1.9454042745888804,14,4,11.707509881422926,4.211829397060337,17.739506869941653,14,14,14.0,0.0,0.0,4,4,4.0,0.0,0.0,253,195,58,2962,2730,232,119.2554180282288,0.29743589743589743,0,0,0,195,195,0,58,0,58,0,0,0,0,195,0,58,0,0,253,253,0,0,0,48,0,672,0,04/25/2020 00:50:38,56.73684210526316,0.0,43.20599721686042,0.0,4.052631578947368,0.0,255,16241,3900,1160,0,0,195,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,m_sp_na_1_DoS
